nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
"BADAN METEOROLOGI, KLIMATOLOGI DAN GEOFISIKA",SEKRETARIAT UTAMA BMKG - 436766,01KETZHHMD29FW6BJJ191V1F3B,62205920,2026,E-Katalog 6.0,APBN,PARIRAYA DINAMIKA,E-Purchasing,Jasa Lainnya,Sewa Antenna BRISAT,ON PROCESS,299939760,0
"BADAN METEOROLOGI, KLIMATOLOGI DAN GEOFISIKA",STASIUN METEOROLOGI MARITIM TANJUNG PERAK - 289005,01KQXDB4CRY6AYH7VYMAF5SH0T,67078091,2026,E-Katalog 6.0,APBN,ARKAN TEKNOLOGI,E-Purchasing,Barang,Sensor Tekanan,COMPLETED,28882200,0
"BADAN METEOROLOGI, KLIMATOLOGI DAN GEOFISIKA",SEKRETARIAT UTAMA BMKG - 436766,01KDSA2ZW85BT4TA9WM2D7CDSQ,62078129,2026,E-Katalog 6.0,APBN,ERA ELEKTRA CORPORA INDONESIA,E-Purchasing,Jasa Lainnya,Pemeliharaan Radar Cuaca Merk EEC,ON PROCESS,905593500,905593500
"BADAN METEOROLOGI, KLIMATOLOGI DAN GEOFISIKA",SEKRETARIAT UTAMA BMKG - 436766,01KHJ89Q58F5VBZGGVG3EFGEW6,62079367,2026,E-Katalog 6.0,APBN,TELEMATIKA WAHANA SOLUSINDO,E-Purchasing,Barang,Suku Cadang AWOS Kat II,ON PROCESS,341199996,341199996
"BADAN METEOROLOGI, KLIMATOLOGI DAN GEOFISIKA",SEKRETARIAT UTAMA BMKG - 436766,01KJHES657TQB771T27FT7EKSK,62499116,2026,E-Katalog 6.0,APBN,WIJAYANTARA,E-Purchasing,Jasa Lainnya,Belanja Keperluan Perkantoran - Operasional Kantor - Jasa Pramubakti Kantor Pusat,ON PROCESS,1135185000,1135185000
"BADAN METEOROLOGI, KLIMATOLOGI DAN GEOFISIKA",STASIUN KLIMATOLOGI BANTEN - 288972,01KJ998SKAQCC9TNTA072G7QYN,62203127,2026,E-Katalog 6.0,APBN,ARBY PUTRA,E-Purchasing,Barang,Suku Cadang Pendukung Peralatan AWS/AAWS di Provinsi Banten dan DKI Jakarta,PAYMENT OUTSIDE SYSTEM,365400000,365400000
"BADAN METEOROLOGI, KLIMATOLOGI DAN GEOFISIKA",SEKRETARIAT UTAMA BMKG - 436766,01KNGTV7NAPNX8HPX5R0HZMMBJ,65136945,2026,E-Katalog 6.0,APBN,PENTAS MEDIA NUSANTARA,E-Purchasing,Barang,Pengadaan Alat Tulis Kantor,COMPLETED,194657981,194657981
"BADAN METEOROLOGI, KLIMATOLOGI DAN GEOFISIKA",SEKRETARIAT UTAMA BMKG - 436766,01KT3618W35DZHMM2FVXYPZG43,66991701,2026,E-Katalog 6.0,APBN,KREASI ANUGERAH SOLUSINDO,E-Purchasing,Barang,Pengadaan Suku Cadang Sistem Signature BMKG,COMPLETED,148462500,0
"BADAN METEOROLOGI, KLIMATOLOGI DAN GEOFISIKA",STASIUN KLIMATOLOGI JAWA TENGAH - 436854,01KRWJ0H1AXWQZG8QBRPQ99NTP,62195398,2026,E-Katalog 6.0,APBN,ARKAN TEKNOLOGI,E-Purchasing,Barang,Suku Cadang Peralatan Rekayasa Aloptama Klimatologi di Provinsi Jawa Tengah,ON PROCESS,3855500,0
"BADAN METEOROLOGI, KLIMATOLOGI DAN GEOFISIKA",STASIUN METEOROLOGI AJI PANGERAN TUMENGGUNG PRANOTO - 289115,01KGKT49YSZZQD63NFW3PWZ3DW,62222888,2026,E-Katalog 6.0,APBN,ARKAN TEKNOLOGI,E-Purchasing,Barang,Suku Cadang Pendukung Peralatan Operasional Digitalisasi di Stasiun Meteorologi Temindung,COMPLETED,7900000,0
"BADAN METEOROLOGI, KLIMATOLOGI DAN GEOFISIKA",STASIUN KLIMATOLOGI BENGKULU - 437900,01KQC3KCJ13TJ4M5TNE1TXSWK4,62210984,2026,E-Katalog 6.0,APBN,AFRA INTEGRASI MANDIRI,E-Purchasing,Barang,Suku Cadang Peralatan ARG di Provinsi Bengkulu,COMPLETED,67499100,0
"BADAN METEOROLOGI, KLIMATOLOGI DAN GEOFISIKA",STASIUN KLIMATOLOGI BANGKA BELITUNG - 418110,01KPAEVCDC7THWFBAVATF631KS,62199189,2026,E-Katalog 6.0,APBN,AFRA INTEGRASI MANDIRI,E-Purchasing,Barang,Pemeliharaan Peralatan ARWS dan HVAS,PAYMENT OUTSIDE SYSTEM,27496920,0
"BADAN METEOROLOGI, KLIMATOLOGI DAN GEOFISIKA",SEKRETARIAT UTAMA BMKG - 436766,10802868000,66402413,2026,Non Tender,APBN,PT. HONOCOROKO AKSA SEDJATI,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,JASA KONSULTAN PENYUSUNAN DOKUMEN PERENCANAAN USULAN PEMBANGUNAN GEDUNG SKADRON UNMANNED AERIAL VEHICLE (UAV),SELESAI,99400500,99400500
"BADAN METEOROLOGI, KLIMATOLOGI DAN GEOFISIKA","BALAI BESAR METEOROLOGI, KLIMATOLOGI, DAN GEOFISIKA WILAYAH III - 437792",01KSHFQB4AAJBWXMVT0CR90P5Q,62186447,2026,E-Katalog 6.0,APBN,TERACOM PRIMA,E-Purchasing,Jasa Lainnya," Pemeliharaan Sistem Proteksi Petir Terpadu di Stasiun MKG di Wilayah BBMKG Wil. III",ON PROCESS,176379000,176379000
"BADAN METEOROLOGI, KLIMATOLOGI DAN GEOFISIKA",SEKRETARIAT UTAMA BMKG - 436766,01KJW25KC78GWTBDBP3EWEGAG0,62086173,2026,E-Katalog 6.0,APBN,ARBY PUTRA,E-Purchasing,Barang,Suku Cadang Aloptama Klimatologi,ON PROCESS,621199998,0
"BADAN METEOROLOGI, KLIMATOLOGI DAN GEOFISIKA",SEKRETARIAT UTAMA BMKG - 436766,01KFHX3Y7T1SN2FF2ACHYSWWD3,62123072,2026,E-Katalog 6.0,APBN,MEGA KOMPUTINDO SEJAHTERA,E-Purchasing,Jasa Lainnya,Pemeliharaan Website dan Aplikasi Direktorat  Sistem Jaringan Komunikasi,PAYMENT OUTSIDE SYSTEM,190000004,190000004
"BADAN METEOROLOGI, KLIMATOLOGI DAN GEOFISIKA",STASIUN KLIMATOLOGI SULAWESI UTARA - 450768,01KJ70ESX1QATF92GDYED5F536,65843796,2026,E-Katalog 6.0,APBN,AFRA INTEGRASI MANDIRI,E-Purchasing,Barang,Belanja Barang Persediaan Pemeliharaan Peralatan dan Mesin,COMPLETED,4091460,0
"BADAN METEOROLOGI, KLIMATOLOGI DAN GEOFISIKA","BALAI BESAR METEOROLOGI, KLIMATOLOGI, DAN GEOFISIKA WILAYAH III - 437792",01KKB93TFGC68R3X35DC2HDN5E,62186449,2026,E-Katalog 6.0,APBN,ARBY PUTRA,E-Purchasing,Jasa Lainnya,Pemeliharaan Peralatan Standar Regional Kalibrasi Aloptama MKG di BBMKG Wilayah III,ON PROCESS,25974000,25974000
"BADAN METEOROLOGI, KLIMATOLOGI DAN GEOFISIKA",SEKRETARIAT UTAMA BMKG - 436766,01KNV6X7AGNXJGAEZSDFT1X1JC,65136690,2026,E-Katalog 6.0,APBN,SAHABAT PILAR SEJATI,E-Purchasing,Barang,Persediaan Administrasi Perkantoran,COMPLETED,198730872,198730872
"BADAN METEOROLOGI, KLIMATOLOGI DAN GEOFISIKA",STASIUN METEOROLOGI SULTAN HASANUDDIN - 437240,01KK0YAHJ690X74H1G2Z8FYTFQ,62204746,2026,E-Katalog 6.0,APBN,MITRA UDARA ATAS,E-Purchasing,Barang,Bahan Operasional Pengamatan Udara atas Pibal (2 x 365 hari),ON PROCESS,7742250,0
"BADAN METEOROLOGI, KLIMATOLOGI DAN GEOFISIKA",SEKRETARIAT UTAMA BMKG - 436766,01KKJH61K3ZP77J05G7KP2CZ1Q,62086173,2026,E-Katalog 6.0,APBN,ARTHA LAKSANA MANDIRI,E-Purchasing,Barang,Suku Cadang Aloptama Klimatologi,ON PROCESS,219336000,219336000
