nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
LEMBAGA PENYIARAN PUBLIK TELEVISI REPUBLIK INDONESIA,TVRI STASIUN SULAWESI TENGAH - 700231,01KDPH7K82ZAM8HH7AF7T4X6VF,62564154,2026,E-Katalog 6.0,APBN,RIFAZAH PENGINDOJAYA,E-Purchasing,Jasa Lainnya,Pengadaan Jasa Keamanan (Satpam),ON PROCESS,489216000,489216000
LEMBAGA PENYIARAN PUBLIK TELEVISI REPUBLIK INDONESIA,KANTOR PUSAT TVRI - 700200,01KD6X07VR07N6YBQKBK0XC5MX,62367825,2026,E-Katalog 6.0,APBN,PERUSAHAAN PERSEROAN (PERSERO) PT. TELEKOMUNIKASI INDONESIA,E-Purchasing,Jasa Lainnya,Sewa ICT Link Dedicated Internet 2026 LPP TVRI Pusat,ON PROCESS,3701454840,3701454840
LEMBAGA PENYIARAN PUBLIK TELEVISI REPUBLIK INDONESIA,TVRI STASIUN KALIMANTAN BARAT - 700220,01KQE8A92GX1NBT41WV24KF23K,66973377,2026,E-Katalog 6.0,APBN,AL QINAN TAULADAN,E-Purchasing,Barang,Pengadaan ATK,COMPLETED,10707282,10707282
LEMBAGA PENYIARAN PUBLIK TELEVISI REPUBLIK INDONESIA,KANTOR PUSAT TVRI - 700200,01KS4GBE193YG6WKPE5WT3MJ84,67165370,2026,E-Katalog 6.0,APBN,ERA TOTAL SOLUSI,E-Purchasing,Jasa Lainnya,Pemeliharaan Dan Pengoperasian Sistem Tata Udara Dan Sistem Plumbing GPO Dan AC Sentral Studio Alam Periode Juni - Desember 2026,ON PROCESS,1152182220,1152182220
LEMBAGA PENYIARAN PUBLIK TELEVISI REPUBLIK INDONESIA,TVRI STASIUN SUMATERA BARAT - 700234,01KQVHG5KH3Z5GF4TR8HMSWX8Q,67019416,2026,E-Katalog 6.0,APBN,GAVITHA RANTAMA,E-Purchasing,Barang,Pengadaan Sarana dan Prasarana Aktivitas Acara Fun Walk Bola Gembira TVRI (Promo Off Air Piala Dunia),PAYMENT OUTSIDE SYSTEM,34726350,34726350
LEMBAGA PENYIARAN PUBLIK TELEVISI REPUBLIK INDONESIA,KANTOR PUSAT TVRI - 700200,01KQRA7Q3CB0FDTJSA93W8WQ21,66965828,2026,E-Katalog 6.0,APBN,DIGITAL BROADCAST MEDIA,E-Purchasing,Barang,Pengadaan Peralatan Downlink Dan Monitoring Untuk Menerima Siaran Event Internasional Di Satuan Transmisi Senayan,ON PROCESS,527250000,0
LEMBAGA PENYIARAN PUBLIK TELEVISI REPUBLIK INDONESIA,KANTOR PUSAT TVRI - 700200,01KFME12388ACWR4P3G1X40QG2,64190841,2026,E-Katalog 6.0,APBN,SAGA TEKNOLOGI INTEGRA,E-Purchasing,Jasa Lainnya,Pemeliharaan Email TVRI 2026 Di LPP TVRI Pusat,COMPLETED,210012000,210012000
LEMBAGA PENYIARAN PUBLIK TELEVISI REPUBLIK INDONESIA,KANTOR PUSAT TVRI - 700200,01KDPPH73FPPV1KNTQRWMQPG7D,62422289,2026,E-Katalog 6.0,APBN,WAVETEK INTEGRA NUSA,E-Purchasing,Jasa Lainnya,Sewa Layanan Monitoring Service Level Agreement (SLA) LPP TVRI Tahun 2026,COMPLETED,1573258500,0
LEMBAGA PENYIARAN PUBLIK TELEVISI REPUBLIK INDONESIA,TVRI STASIUN SUMATERA BARAT - 700234,01KKDBDBV89QQ02BDXZXPP7F28,66292436,2026,E-Katalog 6.0,APBN,HARVYANDA OSCHAR,E-Purchasing,Barang,Pengadaan Alat Tulis Kantor Triwulan 1 TVRI Sumatera Barat Tahun Anggaran 2026,PAYMENT OUTSIDE SYSTEM,21308819,21308819
LEMBAGA PENYIARAN PUBLIK TELEVISI REPUBLIK INDONESIA,KANTOR PUSAT TVRI - 700200,01KQTVZHW7KMHFX526A43AMSXC,67040610,2026,E-Katalog 6.0,APBN,LEVELUP DLAPAN CREATIVE,E-Purchasing,Jasa Lainnya,Pembuatan Dan Pemasangan Promosi Dan Publikasi Berupa Billboard Program Siaran Piala Dunia 2026,COMPLETED,190000000,190000000
LEMBAGA PENYIARAN PUBLIK TELEVISI REPUBLIK INDONESIA,KANTOR PUSAT TVRI - 700200,01KQY6JWE97B3YS4ASVDP0G4EQ,66927004,2026,E-Katalog 6.0,APBN,ENAM KAWAN SINERGI,E-Purchasing,Barang,Pengadaan Kamera Dan Ligthing Produksi Podcast,COMPLETED,969881943,969881943
LEMBAGA PENYIARAN PUBLIK TELEVISI REPUBLIK INDONESIA,TVRI STASIUN MALUKU - 700225,01KV4YVAJZG9X2XG7KVW0V81QX,67298203,2026,E-Katalog 6.0,APBN,HAUDIGITECH SOLUTION,E-Purchasing,Barang,PENGADAAN LAPTOP UNTUK KMB TVRI MALUKU 2026,ON PROCESS,19200003,19200003
LEMBAGA PENYIARAN PUBLIK TELEVISI REPUBLIK INDONESIA,KANTOR PUSAT TVRI - 700200,01KVYWWDRMP1SVQDGBH4EGJ3XE,67354296,2026,E-Katalog 6.0,APBN,KLASE AUTO GRAHA,E-Purchasing,Jasa Lainnya,Pengadaan Kendaraan Dinas Sewa Roda Empat Pimpinan LPP TVRI Periode Juli - Desember 2026,ON PROCESS,270479996,270479996
LEMBAGA PENYIARAN PUBLIK TELEVISI REPUBLIK INDONESIA,KANTOR PUSAT TVRI - 700200,01KHSVH93XSWKSK9CTXTV5YTA3,65412993,2026,E-Katalog 6.0,APBN,GLOIPID PUTRA INDONESIA,E-Purchasing,Barang,Pengadaan Tape Library System,COMPLETED,1998555000,1998555000
LEMBAGA PENYIARAN PUBLIK TELEVISI REPUBLIK INDONESIA,KANTOR PUSAT TVRI - 700200,01KDSDNY0GS7DA9VDZBAN9946R,62588029,2026,E-Katalog 6.0,APBN,MENIMAS BROADCAST SOLUTION,E-Purchasing,Jasa Lainnya,Perpanjangan Masa Sewa Pemancar dan Kelengkapannya di Satuan Transmisi Sebatik,COMPLETED,496836000,0
LEMBAGA PENYIARAN PUBLIK TELEVISI REPUBLIK INDONESIA,TVRI STASIUN BALI - 700210,01KV4P98XE4HZT5CXKAV59JYC8,67231158,2026,E-Katalog 6.0,APBN,BINTANG BALI TEKNOLOGI,E-Purchasing,Barang,Pengadaan Peralatan Fasilitas Perkantoran,COMPLETED,12719996,12719996
LEMBAGA PENYIARAN PUBLIK TELEVISI REPUBLIK INDONESIA,KANTOR PUSAT TVRI - 700200,01KQY94TE5K7KT2560MRXZNEN3,67078303,2026,E-Katalog 6.0,APBN,AGNA AKHSAYA PATRA,E-Purchasing,Jasa Lainnya,"Sewa Cloud Website TVRI.GO.ID, PPID Dan JDIH Di LPP TVRI Pusat",ON PROCESS,199178400,199178400
LEMBAGA PENYIARAN PUBLIK TELEVISI REPUBLIK INDONESIA,TVRI STASIUN MALUKU - 700225,01KHSTX2FFVP5TBT0266R6B4P8,65557390,2026,E-Katalog 6.0,APBN,HAUDIGITECH SOLUTION,E-Purchasing,Barang,PAKET PENGADAAN PERALATAN TEKNIK STUDIO TVRI MALUKU,PAYMENT OUTSIDE SYSTEM,382328400,382328400
LEMBAGA PENYIARAN PUBLIK TELEVISI REPUBLIK INDONESIA,KANTOR PUSAT TVRI - 700200,01KFYKJMXV4KRDYRGDGJYC0H52,63973241,2026,E-Katalog 6.0,APBN,AGNA AKHSAYA PATRA,E-Purchasing,Jasa Lainnya,Pemeliharaan Website Tvri.go.id PPID dan JDIH Di LPP TVRI Pusat,COMPLETED,545010000,545010000
LEMBAGA PENYIARAN PUBLIK TELEVISI REPUBLIK INDONESIA,KANTOR PUSAT TVRI - 700200,01KQY9QRXP4F3010JQY0SCGZWV,67083083,2026,E-Katalog 6.0,APBN,DIGITAL BROADCAST MEDIA,E-Purchasing,Jasa Lainnya,Sewa Pemancar Dan Kelengkapannya Di Satuan Transmisi Mantar Bulan Juni S.D. Desember 2026,COMPLETED,944499000,0
LEMBAGA PENYIARAN PUBLIK TELEVISI REPUBLIK INDONESIA,KANTOR PUSAT TVRI - 700200,01KPAF77GXKK5FERAE7YM2B0A9,66926952,2026,E-Katalog 6.0,APBN,CAHAYA MUSTIKA INTERNESIA,E-Purchasing,Barang,Pengadaan Server Live Delay 4K Terintegrasi Metadata Piala Dunia,COMPLETED,699055800,699055800
LEMBAGA PENYIARAN PUBLIK TELEVISI REPUBLIK INDONESIA,KANTOR PUSAT TVRI - 700200,01KJ6Z56ZSDDEM8VH7ZMACJD9M,65834808,2026,E-Katalog 6.0,APBN,MARKA KARYA CIPTA,E-Purchasing,Jasa Lainnya,Pengadaan Semi Preservasi Materi Audiovisual Lawas LPP TVRI,COMPLETED,484237500,484237500
LEMBAGA PENYIARAN PUBLIK TELEVISI REPUBLIK INDONESIA,KANTOR PUSAT TVRI - 700200,01KW1DABCEZ9AEB4WQ82V362XH,67333707,2026,E-Katalog 6.0,APBN,CITRA MANDIRI SURYA,E-Purchasing,Barang,Pengadaan Genset GPO Dan Sport Center,ON PROCESS,3990006000,3990006000
LEMBAGA PENYIARAN PUBLIK TELEVISI REPUBLIK INDONESIA,KANTOR PUSAT TVRI - 700200,01KS4FFRB05JH7BTNJT1M367SZ,67165353,2026,E-Katalog 6.0,APBN,ERA TOTAL SOLUSI,E-Purchasing,Jasa Lainnya,"Pemeliharaan Dan Pengoperasian Sistem AC Sentral Gedung Expusdiklat, Gedung Puslitbang, Studio Alam, AC Split Ruangan-Ruangan Dan Dehumidifier GPO Periode Juni - Desember 2026",ON PROCESS,1039315200,1039315200
