nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
BADAN PENGAWAS OBAT DAN MAKANAN,BALAI BESAR PENGAWAS OBAT DAN MAKANAN SEMARANG - 432762,01KEX9MEC847H5X45197H2M7QN,63022527,2026,E-Katalog 6.0,APBN,NEW PRAKTIKA ALKESINDO,E-Purchasing,Barang,PENGADAAN   REAGEN/MEDIA  SAMPEL PIHAK KETIGA/KASUS/REGIONALISASI,PAYMENT OUTSIDE SYSTEM,3108000,0
BADAN PENGAWAS OBAT DAN MAKANAN,BALAI BESAR PENGAWAS OBAT DAN MAKANAN SEMARANG - 432762,01KF0B1BW8P0BPAGHYD4A6W7A3,63022527,2026,E-Katalog 6.0,APBN,ARASAINS,E-Purchasing,Barang,PENGADAAN   REAGEN/MEDIA  SAMPEL PIHAK KETIGA/KASUS/REGIONALISASI,PAYMENT OUTSIDE SYSTEM,15540000,0
BADAN PENGAWAS OBAT DAN MAKANAN,BALAI PENGAWAS OBAT DAN MAKANAN BENGKULU - 432991,01KP56PQPX677ZRDYF5MPVZCEN,65860098,2026,E-Katalog 6.0,APBN,NEW PRAKTIKA ALKESINDO,E-Purchasing,Barang,Pengadaan Reagensia,COMPLETED,25641000,0
BADAN PENGAWAS OBAT DAN MAKANAN,BALAI BESAR PENGAWAS OBAT DAN MAKANAN SURABAYA - 432784,01KPQAKP33KF0V8KE3N72R0CCB,64713803,2026,E-Katalog 6.0,APBN,SARTONET FILTRASI INDONESIA,E-Purchasing,Barang,Perlengkapan uji Sterilitas PDD.001.052.A.521811.PNP,COMPLETED,27306000,0
BADAN PENGAWAS OBAT DAN MAKANAN,BALAI PENGAWAS OBAT DAN MAKANAN KENDARI - 432932,01KJRPJPC1QVQ2C8M795SMZJ1M,65283766,2026,E-Katalog 6.0,APBN,TRIANDAR JASTEKTAMA,E-Purchasing,Barang,Reagen Sampel Obat,ON PROCESS,30397350,0
BADAN PENGAWAS OBAT DAN MAKANAN,BALAI BESAR POM DI KUPANG - 432979,01KN3CF7S2Q02W20AAS8EWPR3Z,62564080,2026,E-Katalog 6.0,APBN,JAWARA MERAKI NUSANTARA,E-Purchasing,Barang,Pengadaan perangkat pengolah data dan komunikasi,ON PROCESS,41505099,41505099
BADAN PENGAWAS OBAT DAN MAKANAN,LOKA POM DI KABUPATEN BELITUNG - 690479,01KE6KJ2RGEP3DRV1748JKEYNP,62396474,2026,E-Katalog 6.0,APBN,WIDHA WISESA ABADI,E-Purchasing,Jasa Lainnya,PENGADAAN JASA OUTSOURCING,ON PROCESS,278322588,278322588
BADAN PENGAWAS OBAT DAN MAKANAN,BALAI BESAR PENGAWAS OBAT DAN MAKANAN MEDAN - 432804,01KHX2FF03M268QH5FYPYQAJ1A,64044243,2026,E-Katalog 6.0,APBN,RADIN NUGRAH DAKSATAMA,E-Purchasing,Barang,Belanja Barang Persediaan Pemeliharaan Peralatan dan Mesin,COMPLETED,54581253,0
BADAN PENGAWAS OBAT DAN MAKANAN,BALAI BESAR PENGAWAS OBAT DAN MAKANAN SAMARINDA - 432897,01KH2NXNT8GVJKN14CADMRZQGY,64534988,2026,E-Katalog 6.0,APBN,SETYA JAYA ABADI,E-Purchasing,Barang,"Pengadaan Media Mikro Pengujian Sampel Obat, OBA, SK dan Kosmetik",COMPLETED,13608600,0
BADAN PENGAWAS OBAT DAN MAKANAN,BALAI PENGAWAS OBAT DAN MAKANAN DI MANOKWARI - 689071,01KGR454BG0BC7TPPXFPXE7B21,66421151,2026,E-Katalog 6.0,APBN,DITEK JAYA,E-Purchasing,Barang,PENGADAAN SUKU CADANG ALAT LABORATORIUM DAN MEDIA MIKROBIOLOGI/DNA,COMPLETED,56055000,0
BADAN PENGAWAS OBAT DAN MAKANAN,BALAI BESAR PENGAWAS OBAT DAN MAKANAN YOGYAKARTA - 432778,01KH5KH1GZ34VHV2W798QJ9GCK,62689168,2026,E-Katalog 6.0,APBN,ARASAINS,E-Purchasing,Barang,Pengadaan Reagen Sampel Makanan Balai Besar POM di Yogyakarta TA 2026,COMPLETED,47508000,0
BADAN PENGAWAS OBAT DAN MAKANAN,BALAI PENGUJIAN PRODUK BIOLOGI - 691154,01KW1YETM9HVE7299XHXRAPVN0,67157823,2026,E-Katalog 6.0,LAINNYA,NUTRILAB PRATAMA,E-Purchasing,Barang,Fluorometer (Hibah),ON PROCESS,136807500,0
BADAN PENGAWAS OBAT DAN MAKANAN,BALAI BESAR PENGAWAS OBAT DAN MAKANAN PONTIANAK - 432866,01KG709YHFD46JZETAYA553XHS,66665979,2026,E-Katalog 6.0,APBN,CIPTA JASA SELARAS,E-Purchasing,Jasa Lainnya,PENGADAAN OUTSOURCHING JASA CLEANING SERVICE LOKA POM DI KABUPATEN SAMBAS,ON PROCESS,97267946,97267946
BADAN PENGAWAS OBAT DAN MAKANAN,BALAI BESAR PENGAWAS OBAT DAN MAKANAN PONTIANAK - 432866,01KVEVMTQX4B6D3A7NM8XPRQ4Z,67242768,2026,E-Katalog 6.0,APBN,BERKAT KEMAKMURAN BORNEO,E-Purchasing,Barang,Belanja Peralatan dan Mesin Ekstrakomptabel Loka POM di Kabupaten Sambas,ON PROCESS,388500,388500
BADAN PENGAWAS OBAT DAN MAKANAN,BALAI POM DI JEMBER - 672843,01KDSJC6ATSHAFQAJ1DBRTRK5G,62538423,2026,E-Katalog 6.0,APBN,GRIYA RESIK MANDIRI,E-Purchasing,Jasa Lainnya,EBA.994.002.D.Belanja Jasa Lainnya,ON PROCESS,96860232,96860232
BADAN PENGAWAS OBAT DAN MAKANAN,BALAI PENGUJIAN PRODUK BIOLOGI - 691154,01KPN21KT6EVTA2VZVA9JF3RC3,66655198,2026,E-Katalog 6.0,APBN,NUTRILAB PRATAMA,E-Purchasing,Barang,Pengadaan Media Biologi ,COMPLETED,5594400,0
BADAN PENGAWAS OBAT DAN MAKANAN,BALAI POM DI KABUPATEN BOGOR - 672846,10791282000,62351574,2026,Pencatatan,APBN,STELLA MARISA,Pengadaan Langsung,Jasa Lainnya,Sewa Gedung Kantor.,PAKET SEDANG BERJALAN,170000000,170000000
BADAN PENGAWAS OBAT DAN MAKANAN,BALAI BESAR POM DI KUPANG - 432979,01KSJYVZJCQASTPKWEJZH38S22,62564100,2026,E-Katalog 6.0,APBN,TRIANDAR JASTEKTAMA,E-Purchasing,Barang,Pemenuhan/peremajaan alat laboratorium,ON PROCESS,8769000,0
BADAN PENGAWAS OBAT DAN MAKANAN,BALAI BESAR PENGAWAS OBAT DAN MAKANAN BANDAR LAMPUNG - 432850,01KJRRN4ZZ2AMM9J2D97WATW1F,65265503,2026,E-Katalog 6.0,APBN,WIRALAB ANALITIKA SOLUSINDO,E-Purchasing,Barang,PENGADAAN SUKU CADANG SECARA E-KATALOG,COMPLETED,9102000,0
BADAN PENGAWAS OBAT DAN MAKANAN,BALAI BESAR PENGAWAS OBAT DAN MAKANAN PEKAN BARU - 432829,01KQ95QWMFDWAW7BV63EBM9CBH,62931039,2026,E-Katalog 6.0,APBN,ARASAINS,E-Purchasing,Barang,Pengadaan Penunjang Pengujian,ON PROCESS,114576198,0
BADAN PENGAWAS OBAT DAN MAKANAN,BALAI BESAR PENGAWAS OBAT DAN MAKANAN JAYAPURA - 432985,01KWXE4EEBWQE4QNSJYMHNH3NP,67102645,2026,E-Katalog 6.0,APBN,KROMTEKINDO UTAMA,E-Purchasing,Jasa Lainnya,6384.EBA.994.002.H. 523121. Pemeliharaan alat laboratorium,ON PROCESS,94350000,0
BADAN PENGAWAS OBAT DAN MAKANAN,BALAI PENGUJIAN KHUSUS OBAT DAN MAKANAN - 691156,01KT5N74CVFXB8RM9C20CWBM6E,63671983,2026,E-Katalog 6.0,APBN,LABOLYTIC PERIFERAL INDONESIA,E-Purchasing,Barang,Pengadaan peralatan fasilitas perkantoran,ON PROCESS,24999000,24999000
BADAN PENGAWAS OBAT DAN MAKANAN,BALAI BESAR PENGAWAS OBAT DAN MAKANAN PADANG - 432810,01KQVNRV8TSR3F2MYEZ4848JDF,62508185,2026,E-Katalog 6.0,APBN,KISBIOKIM MEDIKA LABORATORI,E-Purchasing,Barang,Pemeliharaan Alat Laboratorium,ON PROCESS,100057386,0
BADAN PENGAWAS OBAT DAN MAKANAN,BALAI BESAR PENGAWAS OBAT DAN MAKANAN MAKASSAR - 432923,01KS6K13HEWTBK9ECN3PBB14HE,67173719,2026,E-Katalog 6.0,APBN,INTITEK PRESISI INTEGRASI,E-Purchasing,Barang,Pengadaan Alat Laboratorium (Timbangan Top Loading),ON PROCESS,49999950,0
BADAN PENGAWAS OBAT DAN MAKANAN,BALAI BESAR PENGAWAS OBAT DAN MAKANAN SAMARINDA - 432897,01KPQA5HJ0GVYF73V9SW650CVN,64534937,2026,E-Katalog 6.0,APBN,EMY CHEMLAB PERDANA,E-Purchasing,Barang,Pengadaan Reagen Pengujian Sampel Makanan,ON PROCESS,35109300,0
BADAN PENGAWAS OBAT DAN MAKANAN,BALAI POM DI TABALONG - 690470,01KDQG7V0051G5YQXME4KTMXKD,62608210,2026,E-Katalog 6.0,APBN,SEMPURNA RAYA SENTOSA,E-Purchasing,Jasa Lainnya,Pengadaan Jasa Tenaga Alih Daya Kebersihan,ON PROCESS,64429696,64429696
BADAN PENGAWAS OBAT DAN MAKANAN,BALAI BESAR PENGAWAS OBAT DAN MAKANAN SAMARINDA - 432897,01KGRXB4ANE48HP3MYB0PFFB29,64534937,2026,E-Katalog 6.0,APBN,HARSA KARYA ABADI,E-Purchasing,Barang,Pengadaan Reagen Pengujian Sampel Makanan,COMPLETED,13680750,0
BADAN PENGAWAS OBAT DAN MAKANAN,BALAI PENGAWAS OBAT DAN MAKANAN DI BATAM - 672838,01KG6V2HDTMBMPZMWJHT3ZY3ZJ,62567968,2026,E-Katalog 6.0,APBN,ESCO UTAMA,E-Purchasing,Barang,PENGADAAN SUKU CADANG DAN PENUNJANG LABORATORIUM,PAYMENT OUTSIDE SYSTEM,14718600,14718600
BADAN PENGAWAS OBAT DAN MAKANAN,BALAI BESAR PENGAWAS OBAT DAN MAKANAN DI SERANG - 672821,01KK87XYEPS08CR8YEYE6VHQ26,62187265,2026,E-Katalog 6.0,APBN,HARTECH INDONESIA,E-Purchasing,Jasa Lainnya,6384.EBA Pemeliharaan Alat Laboratorium,COMPLETED,26956350,0
BADAN PENGAWAS OBAT DAN MAKANAN,PUSAT PENGEMBANGAN PENGUJIAN OBAT DAN MAKANAN NASIONAL - 632420,01KDT04TCPHE1XTTSSW3XCSM5X,62676143,2026,E-Katalog 6.0,APBN,GOLDEN BIRD METRO,E-Purchasing,Barang,Belanja Sewa Kendaraan Pimpinan,COMPLETED,9102000,9102000
BADAN PENGAWAS OBAT DAN MAKANAN,BALAI BESAR PENGAWAS OBAT DAN MAKANAN DI PALANGKARAYA - 432872,01KKK2E1AAYJFS2KKWNB5N0BA2,62611425,2026,E-Katalog 6.0,APBN,TRIANDAR JASTEKTAMA,E-Purchasing,Barang,"PENGADAAN REAGENSIA KIMIA PENGUJIAN SAMPEL OBAT, OBAT TRADISIONAL, KOSMETIKA, DAN SUPLEMEN KESEHATAN (SEDIAAN FARMASI)",COMPLETED,26973000,0
BADAN PENGAWAS OBAT DAN MAKANAN,BALAI PENGAWAS OBAT DAN MAKANAN JAMBI - 432835,01KNJYNM9Z79DNK1AP602M5BPN,66798020,2026,E-Katalog 6.0,APBN,DELTA PASIFIC,E-Purchasing,Barang,BDB.001.052 C Belanja Bahan (Bimtek Kader Keamanan Pangan),COMPLETED,2699997,2699997
BADAN PENGAWAS OBAT DAN MAKANAN,LOKA POM DI KABUPATEN PULAU MOROTAI - 690462,01KGDX60A5NT858VN7T0H73303,64615234,2026,E-Katalog 6.0,APBN,PANDAWA TIMUR INDONESIA,E-Purchasing,Jasa Lainnya,OPERASIONAL PERKANTORAN LOKA,ON PROCESS,57917688,57917688
BADAN PENGAWAS OBAT DAN MAKANAN,BALAI PENGUJIAN PRODUK BIOLOGI - 691154,01KTRK1K44XAW1D2BW5VYVV09K,66657536,2026,E-Katalog 6.0,APBN,INDOFA UTAMA MULTI CORE,E-Purchasing,Barang,Pengadaan Persediaan Barang Konsumsi Pengujian Laboratorium Sampel Produk Biologi: Reagen biologikimia (PNBP),ON PROCESS,39627000,0
BADAN PENGAWAS OBAT DAN MAKANAN,BALAI POM DI TASIKMALAYA - 672840,01KEBBNSKTRCW622ZQZ9T3JHPE,62258616,2026,E-Katalog 6.0,APBN,PELANGI ARTHA ANUGRAH,E-Purchasing,Jasa Lainnya,PENGADAAN OUTSOURCING CLEANING SERVICE/SATPAM/SOPIR BALAI POM TASIKMALAYA,ON PROCESS,104988240,104988240
