nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
KAB. WONOSOBO,RSUD SETJONEGORO KAB. WONOSOBO - 1.02.0.00.0.00.01.0027,01KH80Z4WFGPQT8XTJCVSETWZ1,63023489,2026,E-Katalog 6.0,BLUD,OTSUKA INDONESIA,E-Purchasing,Barang,Belanja Bahan Obat-Obatan RSUD,ON PROCESS,160568449,160568449
KAB. WONOSOBO,"DINAS PERUMAHAN, KAWASAN PERMUKIMAN DAN PERHUBUNGAN - 1.04.2.15.2.10.03.0000",10982145000,67121299,2026,Pencatatan,APBD,BPJS KETENAGAKERJAAN,Dikecualikan,Jasa Lainnya,SARPRAS PJU-Belanja Iuran Jaminan Kematian bagi PPPK Paruh Waktu pada Jabatan Penata Layanan Operasional,PAKET SELESAI,61200,61200
KAB. WONOSOBO,KECAMATAN KEPIL - 7.01.0.00.0.00.11.0000,519747,,2026,Tokodaring,,,E-Purchasing,Pengadaan Barang,,,3710000,3710000
KAB. WONOSOBO,DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU - 2.18.0.00.0.00.01.0000,10882368000,65348496,2026,Pencatatan,APBD,"DEWI SARTIKA, DEWI SARTIKA, JOGLO KOMPUTER",Pengadaan Langsung,Pengadaan Barang,Belanja Alat/Bahan untuk Kegiatan Kantor-Bahan Komputer,PAKET SEDANG BERJALAN,4665000,4665000
KAB. WONOSOBO,RSUD SETJONEGORO KAB. WONOSOBO - 1.02.0.00.0.00.01.0027,01KNJWFHVRWN1J922JHFKBHCPX,63023489,2026,E-Katalog 6.0,BLUD,INDOPRIMA BIONET,E-Purchasing,Barang,Belanja Bahan Obat-Obatan RSUD,ON PROCESS,915750,0
KAB. WONOSOBO,"BADAN PERENCANAAN PEMBANGUNAN, PENELITIAN DAN PENGEMBANGAN DAERAH - 5.01.5.05.0.00.01.0000",01KRSM7BFKXWM71H08E2DWEF80,67084280,2026,E-Katalog 6.0,APBD,SOLUSI ARYA PRIMA,E-Purchasing,Barang,Belanja Modal Peralatan Personal Computer dan Mesin Lainnya ,ON PROCESS,110759999,110759999
KAB. WONOSOBO,DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL - 2.12.0.00.0.00.01.0000,01KGE9S69PFGPDQ1WWQP8WMV3B,63091715,2026,E-Katalog 6.0,APBD,ROBICOM CIPTA SOLUSINDO,E-Purchasing,Barang,Pengadaan Ribbon,ON PROCESS,212069583,212069583
KAB. WONOSOBO,RSUD SETJONEGORO KAB. WONOSOBO - 1.02.0.00.0.00.01.0027,01KWX8312ZW3AZFWX6R6MDD9DD,63023489,2026,E-Katalog 6.0,BLUD,DARYA-VARIA LABORATORIA,E-Purchasing,Barang,Belanja Bahan Obat-Obatan RSUD,ON PROCESS,8900424,8900424
KAB. WONOSOBO,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,519863,,2026,Tokodaring,,,E-Purchasing,Pengadaan Barang,,,600000,600000
KAB. WONOSOBO,RSUD SETJONEGORO KAB. WONOSOBO - 1.02.0.00.0.00.01.0027,01KNJRKJNXQFEZD60YZ95JEZNT,63023489,2026,E-Katalog 6.0,BLUD,BERNOFARM,E-Purchasing,Barang,Belanja Bahan Obat-Obatan RSUD,ON PROCESS,81176687,81176687
KAB. WONOSOBO,SEKRETARIAT DAERAH - 4.01.0.00.0.00.01.0000,516190,,2026,Tokodaring,,,E-Purchasing,Pengadaan Barang,,,450000,450000
