nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
KEMENTERIAN AGAMA,KANTOR KEMENTERIAN AGAMA KAB. JEMBRANA - 419887,01KJRV01CBMGC644DS92H3N3JZ,65828138,2026,E-Katalog 6.0,APBN,ESPE INDO PUSAKA,E-Purchasing,Barang,Pengadaan 2 Unit AC Split MIN 5 Jembrana,COMPLETED,14874000,14874000
KEMENTERIAN AGAMA,KANTOR KEMENTERIAN AGAMA KAB. BULUKUMBA - 419561,01KMM6V1K403T9F6VGNK1Q6KVN,65216552,2026,E-Katalog 6.0,APBN,GEMA MAULANA,E-Purchasing,Barang,Dukungan Operasional Penyelenggaraan Pendidikan,COMPLETED,6375000,6375000
KEMENTERIAN AGAMA,INSTITUT AGAMA KRISTEN NEGERI AMBON 579323 - 579323,10843245000,66713117,2026,Non Tender,APBN,CV. AFIRA MANDIRI UTAMA,Pengadaan Langsung,Pekerjaan Konstruksi,PEMELIHARAAN GEDUNG FAKULTAS ILMU PENDIDIKAN KRISTEN A,SELESAI,229179300,229179300
KEMENTERIAN AGAMA,UNIVERSITAS ISLAM NEGERI WALISONGO SEMARANG - 423611,01KQECBD0NWRR9PFVHWDVX49BT,66993702,2026,E-Katalog 6.0,APBN,PELOPOR TUNGGAL JAYA,E-Purchasing,Barang,Sarana Penunjang pada Bagian Umum(BLU) berupa Pengadaan TV Wall ,ON PROCESS,271999999,271999999
KEMENTERIAN AGAMA,UNIVERSITAS ISLAM NEGERI JURAI SIWO LAMPUNG - 439491,01KKK4B9Y19DEWTTB7J93NKECP,66472116,2026,E-Katalog 6.0,APBN,PERURI WIRA TIMUR,E-Purchasing,Barang,Cetak Balngko Ijazah,COMPLETED,39960000,39960000
KEMENTERIAN AGAMA,KANTOR PUSAT SEKRETARIAT JENDERAL KEMENTERIAN AGAMA JAKARTA - 416289,01KFJD7FVX4MHE8K33NVSQFPP0,62365039,2026,E-Katalog 6.0,APBN,YUWAN SELARAS SEJAHTERA,E-Purchasing,Jasa Lainnya,Sewa Kendaraan Operasional Pejabat,ON PROCESS,1469999999,1469999999
KEMENTERIAN AGAMA,MADRASAH TSANAWIYAH NEGERI 3 JOMBANG - 417935,01KGRHVQ0FJGEPBBA4KDA6XHWH,64611584,2026,E-Katalog 6.0,APBN,FASKHO PERSADA,E-Purchasing,Barang,Penyelenggaraan Kegiatan Pengembangan Pendidikan Karakter,COMPLETED,28500000,28500000
KEMENTERIAN AGAMA,MADRASAH ALIYAH NEGERI KOTA BATU - 423900,01KJ6R90N79TQ2GD9BZVB9X0WV,65143227,2026,E-Katalog 6.0,APBN,CAHAYA MUSTIKA,E-Purchasing,Barang,Belanja Modal Peralatan dan Mesin,COMPLETED,12045720,12045720
KEMENTERIAN AGAMA,UNIVERSITAS ISLAM NEGERI SYEKH WASIL KEDIRI - 423806,01KCTTJ4QV09B00B8YJVWNND9T,62199790,2026,E-Katalog 6.0,APBN,SARANAINSAN MUDASELARAS,E-Purchasing,Jasa Lainnya,Layanan bandwith mahasiswa,ON PROCESS,993450000,993450000
KEMENTERIAN AGAMA,KANTOR KEMENTERIAN AGAMA KOTA BEKASI 614930 - 614930,10819375000,66844405,2026,Non Tender,APBN,MUARA BANGUN MANDIRI,Pengadaan Langsung,Pekerjaan Konstruksi,Pemeliharaan Gedung dan Bangunan,SELESAI,85644000,85644000
KEMENTERIAN AGAMA,KANTOR KEMENTERIAN AGAMA KAB KUNINGAN 416843 - 416843,10859678000,67086770,2026,Non Tender,APBN,CV. MEGA KENCANA,Pengadaan Langsung,Pekerjaan Konstruksi,Pemeliharaan Kantor Urusan Agama (KUA) Kecamatan Selajambe Tahap I,SELESAI,22461654,22461654
KEMENTERIAN AGAMA,KANWIL KEMENTERIAN AGAMA PROV JAWA TIMUR 417801 - 417801,10887087000,67156240,2026,Non Tender,APBN,Cv Al Fath Karya,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi KUA Kec. Wonosari Kab. Malang (Konstruksi Fisik),SELESAI,199551500,199551500
KEMENTERIAN AGAMA,UIN FATMAWATI SUKARNO BENGKULU 307995 - 307995,10143532000,66876624,2026,Tender,APBN,CV.RODA INTAN SEJAHTERA,Tender,Pekerjaan Konstruksi,Rehab Gedung Kantor Fakultas Syariah UIN Fatmawati Sukarno Bengkulu Tahun 2026 (BLU),SELESAI,1378329670,1378329670
KEMENTERIAN AGAMA,KANTOR KEMENTERIAN AGAMA KAB. KEBUMEN - 417328,01KJ95A7H0HFDHRM3PP07Z8MA1,65842807,2026,E-Katalog 6.0,APBN,AKHMAD NURUL FAUZI,E-Purchasing,Jasa Lainnya,"Pengadaan Jasa Keamanan, Kebersihan, Administrasi dan Pendidik",ON PROCESS,6600000,6600000
KEMENTERIAN AGAMA,MADRASAH TSANAWIYAH NEGERI 1 TRENGGALEK - 424735,01KNNYE78E6XR4M9G55G8PFBKA,66251178,2026,E-Katalog 6.0,APBN,INDO ASIA TEKNOLOGI,E-Purchasing,Barang,Pembelian PC unit dan Monitor,COMPLETED,29992200,29992200
KEMENTERIAN AGAMA,INSTITUT AGAMA ISLAM NEGERI DATUK LAKSEMANA BENGKALIS - 090261,01KT7YYMXFJMESF8NB15ZNYGB1,66173879,2026,E-Katalog 6.0,APBN,SIGAP MULTI SOLUSINDO,E-Purchasing,Barang,Pengadaan Sarana Perkantoran,ON PROCESS,382950000,382950000
KEMENTERIAN AGAMA,MADRASAH ALIYAH NEGERI 4 JOMBANG - 417972,01KKR497XS44Q3MGRSXQVP69S7,64809560,2026,E-Katalog 6.0,APBN,ERLANGGA SAINS,E-Purchasing,Barang,Pembelian Lensa Kamera Mirrorless	,COMPLETED,14496600,14496600
KEMENTERIAN AGAMA,UNIVERSITAS ISLAM NEGERI K.H. ABDURRAHMAN WAHID PEKALONGAN - 423620,01KE18G1CBKQTYWE6SZ9BSRQSW,62513074,2026,E-Katalog 6.0,APBN,BHAJA SEJAHTERA PERKASA,E-Purchasing,Jasa Lainnya,BIAYA OUTSOURCING FTIK,ON PROCESS,271745100,271745100
KEMENTERIAN AGAMA,KANWIL KEMENTERIAN AGAMA PROV JAWA BARAT 416378 - 416378,10118010000,65836174,2026,Tender,APBN,PT. ECKHOLM SERAYA PRATAMA,Tender,Pekerjaan Konstruksi,Pembangunan Gedung Laboratorium dan Perpustakaan MAN 1 Tasikmalaya Kabupaten Tasikmalaya,SELESAI,4375154278,4375154278
KEMENTERIAN AGAMA,KANTOR KEMENTERIAN AGAMA KAB. JOMBANG - 417906,01KK2W6AJ2N34352V6HTDPVC5Y,66134942,2026,E-Katalog 6.0,APBN,RENJANA CITA ADINATA,E-Purchasing,Barang,Belanja Buku Paket Agama MIN 4,COMPLETED,119680000,119680000
KEMENTERIAN AGAMA,MADRASAH TSANAWIYAH NEGERI 4 TRENGGALEK - 573399,01KJEEGPBCSQFX4EA8DX7HVDXB,65821153,2026,E-Katalog 6.0,APBN,DEKO MULTI KREASI,E-Purchasing,Barang,Pengadaan Kursi Besi,COMPLETED,13986000,13986000
KEMENTERIAN AGAMA,UNIVERSITAS ISLAM NEGERI SJECH M. DJAMIL DJAMBEK BUKITTINGGI - 424075,01KEZT4V4KY0EFBHS9D5DGDR3Y,63404706,2026,E-Katalog 6.0,APBN,SUMBAR HIJAU LESTARI,E-Purchasing,Jasa Lainnya,Biaya Outsourcing Teknisi,ON PROCESS,90823992,90823992
KEMENTERIAN AGAMA,UIN RADEN INTAN BANDAR LAMPUNG - 424260,01KS4YWKJHS7H94JBF59NQ6CH8,63642909,2026,E-Katalog 6.0,APBN,TANAMAS COBAS MAKMUR,E-Purchasing,Barang,PENGADAAN JAKET AL-MAMATER UIN RADEN INTAN LAMPUNG AKADEMIK DAN KEMAHASISWAAN,ON PROCESS,780001440,780001440
KEMENTERIAN AGAMA,KANWIL KEMENTERIAN AGAMA PROV JAWA BARAT 416381 - 416381,10750799000,63000928,2026,Non Tender,APBN,CV. RATU RIZKI UTAMA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Gedung Balai Nikah dan Manasik Haji (KUA) Kecamatan Sidamulih Kabupaten Pangandaran Tahap II,SELESAI,339030000,339030000
KEMENTERIAN AGAMA,INSTITUT AGAMA HINDU NEGERI MPU KUTURAN SINGARAJA - 418477,01KTNMXRKPWGRXYT2XW5D7MC7Z,62287971,2026,E-Katalog 6.0,APBN,LUH RELO UTAMI,E-Purchasing,Barang,Keperluan Sehari-hari Perkantoran,COMPLETED,3165129,3165129
KEMENTERIAN AGAMA,DITJEN PENDIDIKAN ISLAM 426302 - 426302,10889248000,67234549,2026,Non Tender,APBN,PT. TJIPTA ARTHA WIRATAMA,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Perencanaan Pekerjaan Pagar dan Land Clearing MAN IC Sumedang Kab. Sumedang,SELESAI,99766356,99766356
KEMENTERIAN AGAMA,KANTOR KEMENTERIAN AGAMA KAB. CIAMIS - 416496,5616414,,2026,Tokodaring,,,E-Purchasing,Pengadaan Barang,,,1950000,1950000
KEMENTERIAN AGAMA,KANWIL KEMENTERIAN AGAMA PROP. LAMPUNG - 418576,01KTN18R5QP53JV8XC7F4DGA19,65221574,2026,E-Katalog 6.0,APBN,SANGJAYA ABADI,E-Purchasing,Pekerjaan Konstruksi,Fisik Bangunan,PAYMENT OUTSIDE SYSTEM,1357317700,1357317700
KEMENTERIAN AGAMA,MADRASAH TSANAWIYAH NEGERI KOTA MADIUN - 308920,01KS1TYAZCMSSH251SEGBEM857,66822994,2026,E-Katalog 6.0,APBN,CIPTA KARYA INDODHIFA,E-Purchasing,Barang,Belanja Modal Lainnya,COMPLETED,42069000,42069000
KEMENTERIAN AGAMA,MADRASAH TSANAWIYAH NEGERI 8 BANYUWANGI - 553476,01KRX0CJXPQWJ46319V2BA6NY5,67143045,2026,E-Katalog 6.0,APBN,BERKAH INDO SOLUSI,E-Purchasing,Barang,Pengadaan Layar Interaktif,COMPLETED,157995000,157995000
KEMENTERIAN AGAMA,KANWIL KEMENTERIAN AGAMA PROV. JAWA TIMUR - 417802,01KQTWC7SB7Z47Z1F0GWN7194Y,66972588,2026,E-Katalog 6.0,APBN,CAHAYA MUSTIKA,E-Purchasing,Barang,"Belanja Mebelair, Peralatan dan Mesin Gedung RKB MA Tipe 1 pada MAN 1 Kota Malang",ON PROCESS,1008111879,1008111879
KEMENTERIAN AGAMA,MADRASAH TSANAWIYAH NEGERI 3 JOMBANG - 417935,01KNG9HQY6DGCBYVC0KRP8ATT2,66687913,2026,E-Katalog 6.0,APBN,HUTAMA PERKASA,E-Purchasing,Barang,Pengadaan konsumsi dan perlengkapan untuk kegiatan PPDB,COMPLETED,7200293,7200293
KEMENTERIAN AGAMA,KANWIL KEMENTERIAN AGAMA PROP. RIAU - 418112,01KQRJ5F7TX0T998PX7H2ENM0K,66723681,2026,E-Katalog 6.0,APBN,TURBO MITRA PERKASA,E-Purchasing,Barang,Pengadaan Alat Pengolah Data pada KUA,PAYMENT OUTSIDE SYSTEM,100899000,100899000
KEMENTERIAN AGAMA,MADRASAH ALIYAH NEGERI 1 INDRAMAYU KAB. INDRAMAYU - 537131,01KGRW9P7BMHG4TN2RZGQVEF72,63937715,2026,E-Katalog 6.0,APBN,ETIKA SARANA ABADI,E-Purchasing,Barang,Pengadaan Peralatan dan Mesin pada MAN 1 Indramayu Kab. Indramayu,ON PROCESS,190412000,190412000
KEMENTERIAN AGAMA,UNIVERSITAS ISLAM NEGERI PROFESOR KIAI HAJI SAIFUDDIN ZUHRI PURWOKERTO - 423651,01KPWATCABVRKMAQERPZJX5PN6,66966414,2026,E-Katalog 6.0,APBN,AYOOKLIK MITRA SINERGI,E-Purchasing,Barang,Belanja Modal Sarana Pendidikan FTIK berupa Pengadaan IFP UIN Prof. K.H. Saifuddin Zuhri Purwokerto Tahun Anggaran 2026,ON PROCESS,333385500,333385500
KEMENTERIAN AGAMA,UNIVERSITAS ISLAM NEGERI RADEN MAS SAID SURAKARTA - 547601,01KNG9ZQ7ZJ2KSER8NEBM2DJZY,66808588,2026,E-Katalog 6.0,APBN,GRIYA PERSADA MITRA,E-Purchasing,Jasa Lainnya,FSY - BLU - SINKRONISASI PERENCANAAN DAN PENGANGGARAN FAKULTAS SYARIAH,PAYMENT OUTSIDE SYSTEM,35015000,35015000
KEMENTERIAN AGAMA,KANWIL KEMENTERIAN AGAMA GORONTALO - 648648,01KQRNN30A9H3VH9TM4FZQBFVQ,64098411,2026,E-Katalog 6.0,APBN,HIKMAH,E-Purchasing,Barang,ATK Tim Kerja Kepegawaian dan Hukum,ON PROCESS,9910080,9910080
