nama_instansi,nama_satuan_kerja,kode_paket,kode_rup,tahun_anggaran,sumber_transaksi,sumber_dana,nama_penyedia,metode_pengadaan,jenis_pengadaan,nama_paket,status_paket,total_nilai,nilai_pdn
KEMENTERIAN PEKERJAAN UMUM,PELAKSANAAN PRASARANA STRATEGIS RIAU - 691285,01KG48VZ0GKQEZ5M1XJ9ZVA4CK,62894034,2026,E-Katalog 6.0,APBN,TAMADDUN RIAU,E-Purchasing,Jasa Lainnya,Honorarium Outsorcing Satpam,ON PROCESS,60900000,60900000
KEMENTERIAN PEKERJAAN UMUM,DINAS PEKERJAAN UMUM PROVINSI KEPULAUAN RIAU - 693783,01KJC17T3XR96WDXN2S9P4BKGE,64647962,2026,E-Katalog 6.0,APBN,MEKAR YAKIN SEJAHTERA,E-Purchasing,Pekerjaan Konstruksi,Paket Preservasi Jalan Dan Jembatan Tanjung Pinang CS - Kijang CS (Pulau Bintan),ON PROCESS,4213179369,4213179369
KEMENTERIAN PEKERJAAN UMUM,694277 / BALAI BESAR WILAYAH SUNGAI MESUJI SEKAMPUNG - 694277,10111206000,62811535,2026,Tender,APBN,PT. INTIMULYA MULTIKENCANA,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Pemutakhiran Peta DI/DI Rawa/DI Tambak Kewenangan Pusat BBWS Mesuji Sekampung,SELESAI,5465399352,5465399352
KEMENTERIAN PEKERJAAN UMUM,PELAKSANAAN JALAN NASIONAL WILAYAH IV PROVINSI SUMATERA UTARA - 693864,01KKB23RG45RB3N1JY8MGSNY4N,63440543,2026,E-Katalog 6.0,APBN,ARKAN PUTRA TAMA,E-Purchasing,Pekerjaan Konstruksi,PRESERVASI JALAN DAN JEMBATAN JLN. A.H. NASUTION (MEDAN) - JLN. INDUSTRI / JLN. GAGAK HITAM (MEDAN) - JLN. JAMIN GINTING (MEDAN) - MEREK,ON PROCESS,20925792958,20925792958
KEMENTERIAN PEKERJAAN UMUM,BALAI BESAR WILAYAH SUNGAI BRANTAS - 694286,01KTAVV74X0XM8FAP0ME4BA9JM,66815454,2026,E-Katalog 6.0,APBN,ATMA JAYA,E-Purchasing,Barang,Pengadaan ATK Kegiatan Fasilitasi Layanan BJPSDA WS Brantas,COMPLETED,2543454,2543454
KEMENTERIAN PEKERJAAN UMUM,PELAKSANAAN JALAN NASIONAL WILAYAH II PROVINSI SUMBAR - 693876,01KJ73CKW966D9MTTK7D7S8X6P,64430517,2026,E-Katalog 6.0,APBN,NISA KONSTRUKSI,E-Purchasing,Pekerjaan Konstruksi,PRESERVASI JALAN MUARO KALABAN - KILIRANJAO,ON PROCESS,10745991208,10745991208
KEMENTERIAN PEKERJAAN UMUM,PELAKSANAAN JALAN NASIONAL WILAYAH I PROVINSI SULTRA (BARAT) - 693932,01KPASA624AAHWXWEWD573H3DN,66235718,2026,E-Katalog 6.0,APBN,MUTIARA ABADI,E-Purchasing,Pekerjaan Konstruksi,PRESERVASI JEMBATAN BAMBAEA - KASIPUTE - BTS. KAB. KONAWE SELATAN/ BOMBANA,ON PROCESS,935319858,935319858
KEMENTERIAN PEKERJAAN UMUM,BALAI BESAR WILAYAH SUNGAI BENGAWAN SOLO - 694285,01KJS9WQR4JDQMD2CYRVMV5J0Y,65921425,2026,E-Katalog 6.0,APBN,INTENS WIRA SEMBADA,E-Purchasing,Jasa Lainnya,THR Tenaga Outsourcing Pramubakti pada PPK Ketatalaksanaan Satker BBWS Bengawan Solo,COMPLETED,27775000,27775000
KEMENTERIAN PEKERJAAN UMUM,"PUSAT PENGEMBANGAN KOMPETENSI BINA MARGA, PEMBIAYAAN INFRASTRUKTUR DAN PENGEMBANGAN INFRASTRUKTUR WILAYAH - 694424",01KP2BYGRB8TWVJ2X9G0JEX7NF,66772645,2026,E-Katalog 6.0,APBN,SINSA UTAMA,E-Purchasing,Barang,PENGADAAN LAPTOP,COMPLETED,167299200,167299200
KEMENTERIAN PEKERJAAN UMUM,SNVT PELAKSANAAN JARINGAN PEMANFAATAN AIR KALIMANTAN II PROVINSI KALIMANTAN TENGAH - 694226,01KRBDR30TX0BBFGB9PRED4DXG,67053566,2026,E-Katalog 6.0,APBN,BAJASA MANUNGGAL SEJATI,E-Purchasing,Pekerjaan Konstruksi,Rehabilitasi dan Peningkatan Jaringan Irigasi Rawa DIR. Dadahup Blok A Kabupaten Kapuas,ON PROCESS,27115066879,27115066879
